episode_id,policy_model,checkpoint_variant,task,object,tote_placement,external_camera,created_ts_ns,utc_date,session_id,meta_source_path,meta_sha256,static_source_path,static_sha256,initial_item_count
000000000061,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774362494621299096,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000061/meta.json,ec411989f8887d9573fce71b28cb108f6218a81cc08e9e572348cc49b9a3c690,phail/v1.0/dataset/rollouts/000000000000/000000000061/static.json,9a14ec4b9eb3a7b5af8805b8ad07c5d4ba3e6089127e7224dbcda1ec6961e7d3,8
000000000062,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774362724169280452,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000062/meta.json,bf7616c4b6da3c1c6b201cb6e68be2a1dccf2be0ffa3b90099e134c108c94e10,phail/v1.0/dataset/rollouts/000000000000/000000000062/static.json,96c248ed6a80b994db898e7b47bf10e3d5ca3a620ff27e3b02d324de1ad6de93,8
000000000063,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774363019650553334,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000063/meta.json,b90831b49103de607d0cd15f035e9eec406ad20bb500c8910da205330f2bb2cd,phail/v1.0/dataset/rollouts/000000000000/000000000063/static.json,1d7cc3686ab5e77dc9c058800672961a99cb8d7bd74eae11304b9e14514b397f,8
000000000064,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774363293597221428,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000064/meta.json,5eb6ce5ef1a78c788cd3a69839e15d259ceee508005f75c7d6ab927dc5fffc57,phail/v1.0/dataset/rollouts/000000000000/000000000064/static.json,12f9a37ba4987e57f887a81caa671a1693a64ffaec5e03a47e2fa70ecb497692,8
000000000065,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774363456396445202,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000065/meta.json,3f26ddd35a3a6d91dab79a54888562b1f131f5c672f0af1f0ab809296cae7b6d,phail/v1.0/dataset/rollouts/000000000000/000000000065/static.json,66a82f38aa4d52f7bbfe920ba6fd8d45b91254a1ed680fa84649a2907b76f699,8
000000000066,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774363725958109912,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000066/meta.json,b9f8de8d70acc822aa9941287e60136d1691633e72cec8689420407dd0790cb0,phail/v1.0/dataset/rollouts/000000000000/000000000066/static.json,756a06f07797708b18f14e0ebbb5d6bf45c9fd3cf65c705e80efb9ef18d4a8d7,8
000000000067,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774364011565351610,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000067/meta.json,6f76171c2dab2cf423c62806f2310762a5ae7c8bb59beec603611cdef2718a56,phail/v1.0/dataset/rollouts/000000000000/000000000067/static.json,1505484fc1f8eff8713e91cdfe34b871607e6c7b671b4008dca084201c700e71,8
000000000068,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774364281945000719,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000068/meta.json,0efb2cbb919c17b2fd0692a4faf3e3e9cb3f5425c0cf314f305c094e9159059f,phail/v1.0/dataset/rollouts/000000000000/000000000068/static.json,291c72e4c8594e59e5aab9bf782eb7622ba76383828df77902f70d3341523ee4,8
000000000069,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774364564322613061,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000069/meta.json,028adfbac311ad405e878c7f4c59e3ec5132a4807857d335ff0a339badbfc782,phail/v1.0/dataset/rollouts/000000000000/000000000069/static.json,cae3907adf1ea69251665c00c74f77fa17caddec9c6993609c92c987dc74c01e,8
000000000070,openpi,270226-ee:199999,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,left,1774364740650426156,2026-03-24,,phail/v1.0/dataset/rollouts/000000000000/000000000070/meta.json,28b9e38b19115f56c27bb2abaa957bb097fba92c2cd9656f91a7aaf2435d4ea5,phail/v1.0/dataset/rollouts/000000000000/000000000070/static.json,680d24b111a646af5934a17b26e1fa226b1b6b8ee9c048bbb4a5271694a65f5b,8
000000000071,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774430790204299282,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000071/meta.json,1c5ed6bba3dc5a449934c4699c1fb06382effbe316c2a519219e093a55a398cf,phail/v1.0/dataset/rollouts/000000000000/000000000071/static.json,d8c94a1d45cdd1510fae6a729e18fc9a51a961fa6f529c2e9f5fb75a33689a3a,8
000000000072,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774431088219333327,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000072/meta.json,e30841fcda73e379701ef4a68f306a2628663bd5c742d66802ede0a42756fae5,phail/v1.0/dataset/rollouts/000000000000/000000000072/static.json,27fc8545e20738304ec78aad39e3d4edf5db7209e4bccedb6f07fb5cd6ac170d,8
000000000073,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774431192519083666,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000073/meta.json,48a7234884dc06b2591e489070e12fcce98768f1af9390c1ecd402caa5d5f0fa,phail/v1.0/dataset/rollouts/000000000000/000000000073/static.json,739462d97a9331dee3c0c08f939d8d78a76055f99dbb9bef5ebc21196003474a,8
000000000074,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774431486950544309,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000074/meta.json,374dd1c5fa6b4a9f687b8d372dab1e0a57431949482db51d88e07f63d990cf95,phail/v1.0/dataset/rollouts/000000000000/000000000074/static.json,7e3521cf85ad06bd8476f25dd0b65d447940b6a4a67cc952be89240d3d8cd404,8
000000000075,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774431775648860673,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000075/meta.json,1aa54a97f4a7e336e3b80de14d44c5ddd227ec6c4f2e0e593f08473684f5e436,phail/v1.0/dataset/rollouts/000000000000/000000000075/static.json,ecbb5ed79af44d731e25de74278227d4db046f92f70eaf6e4065a224c622ab35,8
000000000076,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774431970472861012,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000076/meta.json,e0a75d80c942f590dcb961589eca55b9c971c4c54dada20d13a459e6dac2c202,phail/v1.0/dataset/rollouts/000000000000/000000000076/static.json,85f58de345e1ede0c1336de3d03d51fd34d6108269474ba020e658b624eed0df,8
000000000077,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774432478801373262,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000077/meta.json,757c862fc3d9a4b9b295f0543d819ad4672ee2a57daf56b7ba1f713dd84f4a73,phail/v1.0/dataset/rollouts/000000000000/000000000077/static.json,7636d07dab348745b1417ba1a88cd2142d3559d7ee97a60514bd343d78faf077,8
000000000078,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774432626906739187,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000078/meta.json,cfcd53a16157e349cda07bc1928247b5a85a5c81de39a6d8a4718cd26be4fb62,phail/v1.0/dataset/rollouts/000000000000/000000000078/static.json,b2e3cb70fda33c89806df160afa8f7bc0066a28553c71e23a9f333078935a08b,8
000000000079,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774432906831416951,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000079/meta.json,c8c4b66f429e16be8103b22ae6add05501ae501b49f33c331dfbf580b12f3b41,phail/v1.0/dataset/rollouts/000000000000/000000000079/static.json,e3e6ace186ffc5ab06c1a69d94f8f4266e14170cb7d8d83be05b1ffdc747c624,8
000000000080,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774433214594045135,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000080/meta.json,e289aeca655f4771483b5d2888fb46a6447546c7a9b95829500f2f5a4d1cbc04,phail/v1.0/dataset/rollouts/000000000000/000000000080/static.json,0585e742a3c3f6bf5ce3b95dc3f377713145645ddfb60b55472e5098bc6bebd2,8
000000000081,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774433690799649968,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000081/meta.json,c50303128a70048b5bfcac7575a9a4a93d31549e0d9eb48267767c20e82d334a,phail/v1.0/dataset/rollouts/000000000000/000000000081/static.json,574c0269b381a3678b4a226e41204a9968603db3088b9715ade4f257458be48e,8
000000000082,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774434629469464945,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000082/meta.json,6c3916e0ea25270c41b709f703dd00e8174614c07a709446976602c3b9120808,phail/v1.0/dataset/rollouts/000000000000/000000000082/static.json,814ab8ad29d3481732d6bf6974384a576f813ca332e3a8ea72841f4bdaefe2df,8
000000000083,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774434950958787035,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000083/meta.json,836fb688589ea21529e53d7bc5f78c0013422164ba76ccacf96d5a1cb99f9ecc,phail/v1.0/dataset/rollouts/000000000000/000000000083/static.json,3d66400d0edb8957043b2dca1201b91636977efe3d1689990e76adf3cab3dc8f,8
000000000084,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774435214070198340,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000084/meta.json,05fc0944792c7e537da621f04ac3562cc4a24eac073eca0bf8ba965ff0bc6e94,phail/v1.0/dataset/rollouts/000000000000/000000000084/static.json,4d121f0cd35c7d6ab2a23634514b7cd2b8b47dd0d7435dc1bf2e9206e9aefba8,8
000000000085,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774435531300089865,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000085/meta.json,86ad69ce05d734cbfaa062b05d0a62f24d3498b6f94bf2cb9d20c9fde5f12447,phail/v1.0/dataset/rollouts/000000000000/000000000085/static.json,f45ff1f6bb0045cdcd4d820a4a2b95697748e13414a884897bfb6facb1e3e76f,8
000000000086,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Batteries,right,left,1774435827099722033,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000086/meta.json,ae04c100c0305ad91777fa1293a39b3fe6ca2d7e3a2d05e18bb6fa72a6f20a78,phail/v1.0/dataset/rollouts/000000000000/000000000086/static.json,6fa9be678fefa9305e667d405c18981908fc15ca1aea79e031a9900c5e1266aa,8
000000000087,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1774436364089433695,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000087/meta.json,44df3e3f9633c5dce1733caf8b7cc6dc9bde4958fcf05645aa72718b432644aa,phail/v1.0/dataset/rollouts/000000000000/000000000087/static.json,3a9daee253febe37912ae6730f34c65b84dd82a100f3f914c80d4eb73052673a,8
000000000088,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1774436682788500783,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000088/meta.json,f6850ef604b1f20ff3852d06ea40fcd3c302c71adabcbcb4bb924501c3830840,phail/v1.0/dataset/rollouts/000000000000/000000000088/static.json,f0d179f552668983ccbeaef5e0723c5683c6fbc15a7e455c6553071a4b91d4f1,8
000000000089,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1774436756406347511,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000089/meta.json,7d89c9c8692c3f037cf3dfa58196698272292696598ee073c4e9869a268d06ae,phail/v1.0/dataset/rollouts/000000000000/000000000089/static.json,d28f3f3526b0fc7da0bb0672e050801e10014e7ba16de9f8b7ac1f1b1f937d90,8
000000000090,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1774437049260479824,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000090/meta.json,1f8cfaf75dadedd91f801867e01bad407d100bb9bd8f413150170668e29edf58,phail/v1.0/dataset/rollouts/000000000000/000000000090/static.json,dfd4d2cb31142c4c8561af941728173081db78ff649465df773bc30785fc577c,8
000000000091,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1774437349797366827,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000091/meta.json,f2dd715e46c359cc6ebcacb3290bc4123dc2ef17b61a9ea40e4eee3053fee62e,phail/v1.0/dataset/rollouts/000000000000/000000000091/static.json,724af4dbe3e9683a742e7c067648b661146accfd7dc845f5c3b61a810deb9fbd,8
000000000092,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1774437659973337171,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000092/meta.json,9c3ef706c573c8613300944fe7b59ce6cd67516852757c96ed205faaf54f8261,phail/v1.0/dataset/rollouts/000000000000/000000000092/static.json,90884b5e2cf452ebd1220c05c6061f57a26e2f18af384db2891a156ff4c03395,8
000000000093,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1774437869928276923,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000093/meta.json,38f4b19be1c1d5542b80f2952d1a2706ca4aa99b12704f0e2c00aecc91beac65,phail/v1.0/dataset/rollouts/000000000000/000000000093/static.json,03d27e94e34029f4ade8207ba7ca1e49f0526eb38204c3c7bd7ee67d95b06997,8
000000000094,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1774438160506754552,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000094/meta.json,6e8f461528f2e32fe5a1ef64e8896ed12e02bc33502d265c91a5ed31a3b66602,phail/v1.0/dataset/rollouts/000000000000/000000000094/static.json,da2f0038d8eed9cc23f87c85193cfe807b1a7ca75a018fee68ddcc1a81e6169a,8
000000000095,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1774438454732442887,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000095/meta.json,b74bb6c3708c855d5588721d5f0087527105eafa026a4927d61692a4bd974feb,phail/v1.0/dataset/rollouts/000000000000/000000000095/static.json,5467b638387ac2d3fccef47b80a1305bcb6a378490936edebf57f25b1e7b4919,8
000000000096,act,270226-ee:220000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1774438727712557520,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000096/meta.json,089e7856b5af6b29083097de9fef42ed8925dd5b88e5d10bb272e96815dd01f0,phail/v1.0/dataset/rollouts/000000000000/000000000096/static.json,be45300c4d4f6d0202e4d80c4dc45451de8e53aa1f9378f582b92fd2926bc196,8
000000000097,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1774439026615937264,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000097/meta.json,66c39bf0342f149e3b606426208a33c11cd9407a26007ce4d587419945c30222,phail/v1.0/dataset/rollouts/000000000000/000000000097/static.json,2743056a5a7075e42307b89ec4b6db32cc14027057e8707b261d17aa83f8a9bb,8
000000000098,smolvla,170316_ee:200000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,right,right,1774439386628732773,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000098/meta.json,7f41ad42e9aaf0422d547f84a875dd552ac9d6489fb3e995cdd3fa5d169bcb57,phail/v1.0/dataset/rollouts/000000000000/000000000098/static.json,2e11ed84c48a29eee03bae08d7b54880480d8023c7360cf6ff7c2baa6bcc196f,8
000000000099,groot,270226-ee_rot6d_rel:150000,Pick all the items one by one from transparent tote and place them into the large grey tote.,Wooden spoons,left,right,1774439732224531143,2026-03-25,,phail/v1.0/dataset/rollouts/000000000000/000000000099/meta.json,ccb8c93aa97351689ea6c6d184f46e3add8bf84cee02c7a8ae5be212d8bc8e65,phail/v1.0/dataset/rollouts/000000000000/000000000099/static.json,2b01cb8c4612c078fd151b7515b435ad9e201592e5e30a39b8d4e692ed8181e9,8
